complex_id	associated_monomer_id	var_0_normalized_monomer_count	var_of_interest_normalized_monomer_count
CPLX0-8537[c]	GALACTARDEHYDRA-MONOMER[c]	3.79975217732247e-06	9.476889746114029e-07
CPLX0-8186[c]	GALACTITOLPDEHYD-MONOMER[c]	8.570994871759723e-05	5.330379395915286e-05
GALACTOACETYLTRAN-CPLX[c]	GALACTOACETYLTRAN-MONOMER[c]	2.4509203799375435e-06	4.2970886823044344e-07
GALACTURIDYLYLTRANS-CPLX[c]	GALACTURIDYLYLTRANS-MONOMER[c]	1.3610391428252736e-05	6.754178218039187e-06
CPLX0-8582[c]	GALPMUT-MONOMER[c]	9.279446305459397e-05	5.535276094846798e-05
GAPDH-A-CPLX[c]	GAPDH-A-MONOMER[c]	0.016162582899237558	0.010474273257372237
CPLX0-231[i]	GATA-MONOMER[c]	0.0008965619497183697	0.00048063817499303436
CPLX0-231[i]	GATB-MONOMER[c]	0.0008163981694421756	0.00046687840496516426
GCVP-CPLX[c]	GCVP-MONOMER[c]	8.780075057172151e-05	5.1911875141016354e-05
GDHA-CPLX[c]	GDHA-MONOMER[c]	0.0016182219537207681	0.0009963781876055546
GDPMANDEHYDRA-CPLX[c]	GDPMANDEHYDRA-MONOMER[c]	6.522421025841942e-07	2.454779092738028e-07
CPLX0-7712[c]	GDPMANMANHYDRO-MONOMER[c]	3.656153092923065e-07	1.2983170158159653e-07
CPLX0-8011[o]	GLCNACPTRANS-MONOMER[o]	1.9488249048971056e-05	7.764608716971462e-06
ABC-12-CPLX[i]	GLNH-MONOMER[p]	0.0003971026896952899	0.00019220263894705581
ABC-12-CPLX[i]	GLNP-MONOMER[i]	0.00012912403327522382	7.055600892979711e-05
ABC-12-CPLX[i]	GLNQ-MONOMER[i]	0.00021212658783601522	0.00011510682627426717
CPLX0-7654[i]	GLPF-MONOMER[i]	0.0007298134917327893	0.0003626718166470034
ABC-13-CPLX[i]	GLTJ-MONOMER[i]	1.4184500564760323e-05	6.65842440717909e-06
ABC-13-CPLX[i]	GLTK-MONOMER[i]	9.747300912432668e-06	6.808495543048654e-06
ABC-13-CPLX[i]	GLTL-MONOMER[i]	7.6480455393493e-05	2.5996675211352613e-05
GLUC1PADENYLTRANS-CPLX[c]	GLUC1PADENYLTRANS-MONOMER[c]	6.668175709797719e-05	4.423831397412545e-05
CPLX0-8205[c]	GLUC1PURIDYLTRANS-MONOMER[c]	0.0002723894841942763	0.0001742500211511706
GLUCONOKINII-CPLX[c]	GLUCONOKINII-MONOMER[c]	8.405846183815192e-06	4.028031490453742e-06
CPLX0-8292[c]	GLUCONREDUCT-MONOMER[c]	4.295243479699518e-06	2.0339237060017834e-06
GLUCOSAMINE-6-P-DEAMIN-CPLX[c]	GLUCOSAMINE-6-P-DEAMIN-MONOMER[c]	0.00013555535180402326	8.15987230958659e-05
GLUCOSE-1-PHOSPHAT-CPLX[p]	GLUCOSE-1-PHOSPHAT-MONOMER[p]	3.6898164624125514e-05	2.841437703614235e-05
GLUTAMATESYN-CPLX[c]	GLUSYNLARGE-MONOMER[c]	0.0004069376516546286	0.00023842535660295879
GLUTAMATESYN-CPLX[c]	GLUSYNSMALL-MONOMER[c]	0.0003938527367634668	0.00025660360931289343
GLUTAMINESYN-OLIGOMER[c]	GLUTAMINESYN-MONOMER[c]	0.0014059497486088209	0.0007057757672922453
GLUTATHIONE-REDUCT-NADPH-CPLX[m]	GLUTATHIONE-REDUCT-NADPH-MONOMER[m]	0.00010174705774691258	5.825165282441882e-05
GLUTATHIONE-SYN-CPLX[c]	GLUTATHIONE-SYN-MONOMER[c]	0.00011019727321823763	6.274648291911062e-05
GLUTDECARBOXA-CPLX[c]	GLUTDECARBOXA-MONOMER[c]	9.387263058590922e-06	4.772410670906845e-06
GLUTKIN-CPLX[c]	GLUTKIN-MONOMER[c]	9.157098632894797e-05	6.10907590115906e-05
CPLX0-3741[c]	GLUTRNAREDUCT-MONOMER[c]	1.4606627209532431e-05	7.5457851912203785e-06
GLUTSEMIALDEHYDROG-CPLX[c]	GLUTSEMIALDEHYDROG-MONOMER[c]	8.996843790847389e-05	6.480220808900735e-05
GLYC3PDEHYDROGBIOSYN-CPLX[c]	GLYC3PDEHYDROGBIOSYN-MONOMER[c]	0.00013911210594977718	7.529613634851698e-05
GLYCDEH-CPLX[c]	GLYCDEH-MONOMER[c]	2.105122366013211e-06	1.5310199775897033e-06
GLYCEROL-KIN-CPLX[c]	GLYCEROL-KIN-MONOMER[c]	0.0013452523321699466	0.0006848740801130863
GLYCOPHOSPHORYL-CPLX[c]	GLYCOPHOSPHORYL-MONOMER[c]	3.922372081229353e-05	2.98403848290466e-05
GLYCPDIESTER-PERI-CPLX[p]	GLYCPDIESTER-PERI-MONOMER[p]	1.3191076013680498e-05	5.723731216204535e-06
GLYOCARBOLIG-CPLX[c]	GLYOCARBOLIG-MONOMER[c]	3.5933933938147857e-07	1e-10
GLYOHMETRANS-CPLX[c]	GLYOHMETRANS-MONOMER[c]	0.0026890694171212504	0.0014857093765401896
GLYOXI-CPLX[c]	GLYOXI-MONOMER[c]	0.0007497124935098667	0.00047419116549064473
GLYS-CPLX[c]	GLYQ-MONOMER[c]	0.0003332038703821553	0.00017357017548899674
GLYS-CPLX[c]	GLYS-MONOMER[c]	0.0002881258079015438	0.0001630343968013233
GMP-REDUCT-CPLX[c]	GMP-REDUCT-MONOMER[c]	0.000357256863322152	0.00016620592599033077
GMP-SYN-CPLX[c]	GMP-SYN-MONOMER[c]	0.00039197759166005315	0.0002496735832736596
PHOSGLYCMUTASE[c]	GPMA-MONOMER[c]	0.005221190675074824	0.0030465265471995534
GPT-CPLX[c]	GPT-MONOMER[c]	0.0002925858743589381	0.0001572540116869112
GSAAMINOTRANS-CPLX[c]	GSAAMINOTRANS-MONOMER[c]	0.0001987587033429949	0.00011269135961388398
CPLX0-322[c]	GSK-MONOMER[c]	5.7244094330516044e-05	3.214450995328491e-05
GSP-CPLX[c]	GSP-MONOMER[c]	8.751911014939697e-05	6.516773178016071e-05
GST-CPLX[c]	GST-MONOMER[c]	0.00021891853103366034	0.00015341222534662768
FOLE-CPLX[c]	GTP-CYCLOHYDRO-I-MONOMER[c]	0.0010201377990077909	0.0006209404941370835
GTP-CYCLOHYDRO-II-CPLX[c]	GTP-CYCLOHYDRO-II-MONOMER[c]	0.00011755713268000194	7.658155496092031e-05
GUANYL-KIN-CPLX[c]	GUANYL-KIN-MONOMER[c]	0.00012593370314363205	6.34070664728874e-05
CPLX-169[i]	GUTA-MONOMER[i]	1.2395287478372324e-05	7.889410038551426e-06
CPLX-169[i]	GUTB-MONOMER[c]	1.2659984146064374e-05	8.004824283756966e-06
CPLX0-3936[c]	H2NEOPTERINALDOL-MONOMER[c]	0.00027347590273457873	0.0001497994410167903
FOLXTET-CPLX[c]	H2NTPEPIM-MONOMER[c]	0.00020432138297267512	0.00012306795750994593
H2PTEROATESYNTH-CPLX[c]	H2PTEROATESYNTH-MONOMER[c]	6.24673737225272e-05	3.342599619805624e-05
HCAMULTI-CPLX[c]	HCAA2-MONOMER[c]	6.20445403832909e-06	3.4719098322603303e-06
HCAMULTI-CPLX[c]	HCAC-MONOMER[c]	5.906311632044262e-06	3.432400535059142e-06
HCAMULTI-CPLX[c]	HCAD-MONOMER[c]	5.384001481894098e-06	3.211330139775616e-06
ABC-14-CPLX[i]	HISJ-MONOMER[p]	0.0006214597987249177	0.0003954761149656533
ABC-3-CPLX[i]	HISM-MONOMER[i]	2.7523632780096727e-05	1.9701453501325373e-05
ABC-3-CPLX[i]	HISQ-MONOMER[i]	2.56273888872506e-05	1.8362561599554107e-05
HISS-CPLX[c]	HISS-MONOMER[c]	0.00013761750867874245	8.91409612990599e-05
CPLX0-7960[c]	HMP-KIN-MONOMER[c]	7.074186879561488e-05	4.1694020080732424e-05
HMP-P-KIN-CPLX[c]	HMP-P-KIN-MONOMER[c]	7.762618435026257e-05	5.732591983582883e-05
HOLO-ACP-SYNTH-CPLX[c]	HOLO-ACP-SYNTH-MONOMER[c]	4.361724195730136e-05	2.397567516436933e-05
HOMSUCTRAN-CPLX[c]	HOMSUCTRAN-MONOMER[c]	0.00041695676785765795	0.000215178371447798
CPLX0-8762[i]	HYBA-MONOMER[i]	4.023687908374973e-06	2.7765641288889307e-06
FHLMULTI-CPLX[i]	HYCBSMALL-MONOMER[c]	4.145826673819356e-06	2.3910427662478465e-06
FHLMULTI-CPLX[i]	HYCC-MONOMER[i]	3.670680069526959e-06	2.390546349686325e-06
FHLMULTI-CPLX[i]	HYCD-MONOMER[i]	3.5053335900660624e-06	2.1260914911531444e-06
FHLMULTI-CPLX[i]	HYCELARGE-MONOMER[c]	3.2047782428806558e-06	2.2815237939686054e-06
FHLMULTI-CPLX[i]	HYCF-MONOMER[m]	2.9548260448857124e-06	2.3211493984926593e-06
FHLMULTI-CPLX[i]	HYCG-MONOMER[i]	3.0389696705969375e-06	2.116375632259734e-06
HYDROPEROXIDI-CPLX[c]	HYDROPEROXIDI-MONOMER[c]	0.00012624204545717192	8.042014320578204e-05
HYDROPEROXIDII-CPLX[c]	HYDROPEROXIDII-MONOMER[c]	1.1699753017731595e-05	4.996119088207367e-06
CPLX0-7685[c]	HYPOXANPRIBOSYLTRAN-MONOMER[c]	0.00029938044700963837	0.00016958146803262023
CPLX0-230[c]	ICITDEHASE-KIN-PHOSPHA[c]	2.6839259116692013e-06	1.241840457138227e-06
IMP-DEHYDROG-CPLX[c]	IMP-DEHYDROG-MONOMER[c]	0.0006363898081278557	0.0003728817433572088
CPLX0-243[c]	INORGPYROPHOSPHAT-MONOMER[c]	0.003331480437774213	0.0017072864588183558
ISOCIT-LYASE[c]	ISOCIT-LYASE-MONOMER[c]	0.0011571094091220478	0.0005242429759439821
ISOCITHASE-CPLX[c]	ISOCITDEH-SUBUNIT[c]	0.0061876543278868695	0.003935243621960226
CPLX0-7615[c]	KDGALDOL-MONOMER[c]	2.192438778410598e-06	1.3067820051267699e-06
KDO-8PSYNTH-CPLX[c]	KDO-8PSYNTH-MONOMER[c]	0.0004368536513898719	0.0003048801418072548
ATPASE-1-CPLX[i]	KDPB-MONOMER[i]	1.6920075173788087e-06	2.4094981411070306e-08
KDPD-CPLX[c]	KDPD-MONOMER[c]	4.9531801244608424e-06	2.426789304349051e-06
KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX[c]	KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER[c]	0.0002964816256640696	0.0001638515536540874
CPLX0-7819[i]	KEFC-MONOMER[i]	6.013150062486272e-06	2.3406460925940365e-06
CPLX0-7643[c]	KETOLREDUCTOISOM-MONOMER[c]	0.0041711934912194515	0.002226735895298506
L-GLN-FRUCT-6-P-AMINOTRANS-CPLX[c]	L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER[c]	0.00018616381304789638	9.524193665952463e-05
ALD-CPLX[c]	LACTALDDEHYDROG-MONOMER[c]	0.00017098109437539054	0.000113508992734325
LDC2-CPLX[c]	LDC2-MONOMER[c]	2.060180350485434e-06	1.5481203573785222e-06
CPLX0-7415[c]	LIPIDADISACCHARIDESYNTH-MONOMER[c]	8.401321338045261e-05	5.203318922140256e-05
ABC-304-CPLX[i]	LIVF-MONOMER[c]	0.00012093393123779758	6.158597152336599e-05
ABC-304-CPLX[i]	LIVG-MONOMER[m]	9.989384659111602e-05	4.8779557694846184e-05
ABC-304-CPLX[i]	LIVH-MONOMER[i]	9.468521113437721e-05	4.552346617626264e-05
ABC-15-CPLX[i]	LIVJ-MONOMER[p]	0.00132289587251177	0.0004158580665365883
ABC-304-CPLX[i]	LIVK-MONOMER[p]	0.00027224915754563785	0.00010103855864766215
ABC-304-CPLX[i]	LIVM-MONOMER[i]	7.284854039496095e-05	3.570988843753167e-05
CPLX0-7622[c]	LSERINEDEAM3-MONOMER[c]	6.836354861553567e-07	1.6787449117999632e-07
LTAA-CPLX[c]	LTAA-MONOMER[c]	5.824921333295554e-05	3.614887463091467e-05
LUMAZINESYN-CPLX[c]	LUMAZINESYN-MONOMER[c]	0.00034922259895343605	0.00019134307488639804
LYSDECARBOX-CPLX[c]	LYSDECARBOX-MONOMER[c]	8.635968925957909e-07	1.9828130295804414e-07
LYSS-CPLX[c]	LYSS-MONOMER[c]	0.0004266453214350013	0.00023624402894221875
LYSU-CPLX[c]	LYSU-MONOMER[c]	5.660381585861462e-05	2.4745702314160768e-05
TRANS-200-CPLX[m]	MACA[m]	3.11102384062944e-05	1.3296463962724747e-05
TRANS-200-CPLX[m]	MACB[m]	7.855308669675926e-06	2.346660269757182e-06
MALATE-DEHASE[c]	MALATE-DEHASE-MONOMER[c]	0.0029730098595421215	0.0016585196584702445
MALDEXPHOSPHORYL-CPLX[c]	MALDEXPHOSPHORYL-MONOMER[c]	5.485974103702332e-05	3.001432620182155e-05
ABC-16-CPLX[m]	MALE-MONOMER[m]	0.0002266936554816989	0.00012726062198152227
ABC-16-CPLX[m]	MALF-MONOMER[m]	3.240328538039695e-06	1.7481567246535676e-06
ABC-16-CPLX[m]	MALG-MONOMER[m]	6.290141520426527e-06	2.399822971014914e-06
MALIC-NAD-CPLX[c]	MALIC-NAD-MONOMER[c]	0.00018847408244788792	0.00011183422435255105
MALIC-NADP-CPLX[c]	MALIC-NADP-MONOMER[c]	9.48676405761583e-05	5.196425617974312e-05
ABC-16-CPLX[m]	MALK-MONOMER[m]	2.7460098740137385e-05	1.279743085383178e-05
MALTACETYLTRAN-CPLX[c]	MALTACETYLTRAN-MONOMER[c]	1.502735887344382e-05	9.013076136828948e-06
CPLX0-8615[c]	MALTODEXGLUCOSID-MONOMER[c]	1.604078106883458e-05	5.818809926638763e-06
CPLX-165[m]	MANX-MONOMER[c]	0.00039861199077833806	0.00023678350052487858
CPLX-165[m]	MANY-MONOMER[m]	0.00034637336958190146	0.00020813080578811513
CPLX-165[m]	MANZ-MONOMER[m]	0.0002953648800897045	0.0001805379681712083
TRANS-CPLX-202[i]	MDTA[m]	2.692014488945043e-06	1.6248271067916287e-06
CPLX0-7525[i]	MEND-MONOMER[i]	6.008110630421085e-05	3.802067813565366e-05
MENF-CPLX[c]	MENF-MONOMER[c]	5.758047549572283e-05	3.627311327731544e-05
METG-CPLX[c]	METG-MONOMER[c]	0.00029104551135615444	0.00016890544360514162
METHGLYSYN-CPLX[c]	METHGLYSYN-MONOMER[c]	0.0004007678482528249	0.00024802853430370655
METHYLENETHFREDUCT-CPLX[c]	METHYLENETHFREDUCT-MONOMER[c]	6.729702450836049e-05	3.516822587488521e-05
METNIQ-METHIONINE-ABC-CPLX[m]	METI-MONOMER[m]	1.8283363376575748e-05	8.912820141143865e-06
METNIQ-METHIONINE-ABC-CPLX[m]	METQ-MONOMER[m]	0.0005730205657071109	0.00020905602028022772
ABC-18-CPLX[i]	MGLA-MONOMER[i]	1.196707240712486e-05	8.538351192083957e-06
ABC-18-CPLX[i]	MGLB-MONOMER[p]	2.5982010186328675e-05	1.7902586205592567e-05
ABC-18-CPLX[i]	MGLC-MONOMER[i]	2.5616687258023105e-05	1.8159696180263228e-05
ABC-19-CPLX[i]	MODA-MONOMER[p]	0.0002332822955403238	0.00013027351552214042
ABC-19-CPLX[i]	MODB-MONOMER[i]	2.244524594411545e-05	1.1499084616075199e-05
ABC-19-CPLX[i]	MODC-MONOMER[i]	2.521973602801159e-05	1.3360647239278169e-05
CPLX0-235[c]	MONOMER-43[c]	0.0006122136080871472	0.0003132119656307596
CPLX0-3781[c]	MONOMER0-1041[c]	4.338436114201547e-05	2.3653428065467843e-05
ATPASE-1-CPLX[i]	MONOMER0-12[i]	1.965429831562927e-06	2.4094981411070306e-08
CPLX0-2081[c]	MONOMER0-1261[c]	2.058428648566849e-05	1.1992004784447333e-05
CPLX0-250[i]	MONOMER0-144[i]	3.0706028014423466e-06	1.501253179164902e-06
CPLX0-8762[i]	MONOMER0-145[m]	6.460748909536196e-06	3.76145711524416e-06
CPLX0-250[i]	MONOMER0-150[c]	3.228276395799429e-06	1.7043492657734114e-06
CPLX0-2521[c]	MONOMER0-1501[c]	9.071238490899713e-05	5.353152633226381e-05
CPLX0-250[i]	MONOMER0-151[i]	3.0852399652135164e-06	1.5795290987692336e-06
CPLX0-250[i]	MONOMER0-152[c]	4.309295774652043e-06	2.049794090634745e-06
CPLX0-250[i]	MONOMER0-154[m]	4.017254362840525e-06	1.8611655570555651e-06
CPLX0-2621[p]	MONOMER0-1564[p]	8.203034330396733e-06	2.748209908429173e-06
CPLX0-8177[c]	MONOMER0-1701[c]	0.0009531892748880524	0.0005586437450731777
CPLX0-2541[c]	MONOMER0-185[c]	0.00017094228816772863	7.908232925918799e-05
CPLX0-3161[c]	MONOMER0-1981[c]	8.584434649827526e-05	3.828722392279443e-05
CPLX0-3181[c]	MONOMER0-2001[c]	0.0016950296736299112	0.0010215313031624875
EIISGC[i]	MONOMER0-2121[c]	8.61896040980454e-06	2.8718098260670855e-06
CPLX0-3930[c]	MONOMER0-2488[c]	0.00029739282061867317	0.00016659645179033857
CYT-D-UBIOX-CPLX[i]	MONOMER0-2663[i]	0.00010368230216006314	5.1024542942184774e-05
APP-UBIOX-CPLX[o]	MONOMER0-2817[o]	3.5359487627833835e-06	1.190731646942367e-06
CPLX0-7944[o]	MONOMER0-341[o]	5.37052129713857e-05	2.930851417315902e-05
TRANS-CPLX-203[i]	MONOMER0-422[i]	6.896842758340044e-07	5.380985577550721e-07
CPLX0-8300[c]	MONOMER0-4521[c]	1.7729946959283837e-05	1.0055967989044753e-05
CPLX0-682[c]	MONOMER0-541[c]	3.088812011021696e-05	1.9919567486018843e-05
CPLX0-7458[i]	MONOMER0-561[i]	1.7591137044703183e-05	1.0369657748890305e-05
CPLX0-8119[i]	MONOMER0-6[i]	6.243202235339602e-07	1.7962929665726698e-07
CPLX0-7982[i]	MONOMER0-82[i]	9.307388483930052e-06	4.98946424953464e-06
CPLX0-7452[j]	MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN[i]	0.00027004772760056924	0.0001590721079627329
CPLX0-7452[j]	MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN[i]	0.00029096085344429635	0.00016591174135319214
CPLX-166[i]	MTLA-MONOMER[i]	2.312405123712251e-05	1.2918959986600345e-05
N-ACETYLTRANSFER-CPLX[c]	N-ACETYLTRANSFER-MONOMER[c]	7.487191232093779e-05	4.364436718163408e-05
NAD-SYNTH-CPLX[c]	NAD-SYNTH-MONOMER[c]	0.000569513752453144	0.00036680366118157495
NAG1P-URIDYLTRANS-CPLX[c]	NAG1P-URIDYLTRANS-MONOMER[c]	0.0001182094091737521	5.8350083012025695e-05
NAG6PDEACET-CPLX[c]	NAG6PDEACET-MONOMER[c]	3.8766801783433335e-05	2.4329429117003785e-05
CPLX-167[i]	NAGE-MONOMER[i]	8.063296458795273e-05	3.738824738239461e-05
CPLX0-7882[c]	NAPHTHOATE-SYN-MONOMER[c]	0.0003381253008943728	0.0002128197828074177
PHOSPHO-NARL[c]	NARL-MONOMER[c]	8.808557732755811e-05	4.100404982776267e-05
NARQ-CPLX[i]	NARQ-MONOMER[i]	1.9538881194226714e-06	8.3969823746237e-07
NITRATREDUCTZ-CPLX[m]	NARV-MONOMER[m]	2.0582169344097224e-06	5.029855354328408e-07
PHOSPHO-NARX-NITRATE-CPLX[i]	NARX-MONOMER[i]	9.760270476464493e-06	5.175328705411182e-06
NITRATREDUCTZ-CPLX[m]	NARY-MONOMER[m]	2.238215076530818e-06	5.279044752793793e-07
NITRATREDUCTZ-CPLX[m]	NARZ-MONOMER[m]	2.3930784042217935e-06	4.881300758469996e-07
CPLX0-7629[i]	NHAA-MONOMER[i]	3.1146883004537097e-06	1.290307344084977e-06
ABC-20-CPLX[i]	NIKA-MONOMER[p]	2.1101686618983376e-06	5.70997198416231e-07
ABC-20-CPLX[i]	NIKB-MONOMER[i]	2.1120441058119248e-06	5.155434440638135e-07
ABC-20-CPLX[i]	NIKC-MONOMER[i]	2.228225921257256e-06	7.065572458505589e-07
ABC-20-CPLX[i]	NIKE-MONOMER[i]	2.1757318599950916e-06	6.550845700658182e-07
NITRITREDUCT-CPLX[c]	NIRB-MONOMER[c]	1.374879626502587e-06	5.63271553727809e-07
NITRITREDUCT-CPLX[c]	NIRD-MONOMER[c]	1.4837559100183461e-06	4.846070779810835e-07
B1-CPLX[c]	NRDA-MONOMER[c]	0.0002206251762582204	0.00012229115337817871
B2-CPLX[c]	NRDB-MONOMER[c]	0.00013914945242290348	8.3181881169837e-05
NRDE-CPLX[c]	NRDE-MONOMER[c]	0.00010957900994432035	6.629629121288869e-05
NRDF-CPLX[c]	NRDF-MONOMER[c]	0.00021932265257988765	0.00014610564918180588
CPLX0-8238[i]	NRFC-MONOMER[c]	2.8999335435237702e-06	4.944275482205753e-07
CPLX0-8238[i]	NRFD-MONOMER[i]	2.838016827488415e-06	5.367886418066464e-07
NUCLEOSIDE-DIP-KIN-CPLX[c]	NUCLEOSIDE-DIP-KIN-MONOMER[c]	0.0013496393570326662	0.000725696999504684
NADH-DHI-CPLX[m]	NUOA-MONOMER[m]	5.345766308100801e-05	2.915538851121214e-05
NADH-DHI-CPLX[m]	NUOB-MONOMER[m]	4.906070039986462e-05	2.893936935521474e-05
NADH-DHI-CPLX[m]	NUOC-MONOMER[m]	3.7705629242475093e-05	2.3359836675787613e-05
NADH-DHI-CPLX[m]	NUOE-MONOMER[m]	5.055283155975856e-05	3.197880233888033e-05
NADH-DHI-CPLX[m]	NUOF-MONOMER[m]	3.089033583640308e-05	2.12536732578829e-05
NADH-DHI-CPLX[m]	NUOG-MONOMER[m]	2.7606373680353428e-05	2.002982393640907e-05
NADH-DHI-CPLX[m]	NUOH-MONOMER[m]	1.608769520091855e-05	1.1675730927933887e-05
NADH-DHI-CPLX[m]	NUOI-MONOMER[m]	2.6539306071587445e-05	2.058287158094871e-05
NADH-DHI-CPLX[m]	NUOJ-MONOMER[m]	1.286208062345697e-05	1.0016668563549791e-05
NADH-DHI-CPLX[m]	NUOK-MONOMER[m]	1.4229047189237197e-05	1.1024041940348492e-05
O-SUCCHOMOSERLYASE-CPLX[c]	O-SUCCHOMOSERLYASE-MONOMER[c]	8.86042960874182e-06	4.440076701220642e-06
MENE-CPLX[c]	O-SUCCINYLBENZOATE-COA-LIG-MONOMER[c]	4.097213042699688e-05	2.6268773193722667e-05
CPLX0-8301[c]	OCTAPRENYL-METHOXYPHENOL-OH-MONOMER[c]	2.3198538266268407e-05	1.2796408130609076e-05
CPLX0-8301[c]	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c]	4.2339534932255524e-05	2.0047039975078514e-05
CPLX0-8285[c]	OMPR-MONOMER[c]	0.00012847667839341318	6.728443691048568e-05
ABC-22-CPLX[i]	OPPA-MONOMER[p]	0.003029864159619527	0.0014100823134849828
ABC-22-CPLX[i]	OPPB-MONOMER[i]	9.475810305631713e-05	6.129018004748864e-05
ABC-22-CPLX[i]	OPPC-MONOMER[i]	8.895249738950058e-05	5.999289099645925e-05
ABC-22-CPLX[i]	OPPD-MONOMER[i]	0.00010442676927764193	6.682402487587332e-05
ABC-22-CPLX[i]	OPPF-MONOMER[i]	0.00012319402865084057	8.3993318150157e-05
CPLX0-7426[c]	OPPSYN-MONOMER[c]	0.00013609201005781521	7.802907501399261e-05
ORNDECARBOX-BIO-CPLX[c]	ORNDECARBOX-BIO-MONOMER[c]	2.9482734977496602e-05	1.789866555452282e-05
ORNDECARBOXDEG-CPLX[c]	ORNDECARBOXDEG-MONOMER[c]	6.487899324006094e-07	1.7980538160627007e-07
OROPRIBTRANS-CPLX[c]	OROPRIBTRANS-MONOMER[c]	6.481491708208216e-05	3.231445397124875e-05
OROTPDECARB-CPLX[c]	OROTPDECARB-MONOMER[c]	0.00012163442886850673	9.621912414064104e-05
PABASYN-CPLX[c]	PABASYN-COMPI-MONOMER[c]	2.2572380725806052e-05	1.3790976042512155e-05
PABASYN-CPLX[c]	PABASYN-COMPII-MONOMER[c]	1.3199689521857155e-05	6.852541462847479e-06
COADTRI-CPLX[c]	PANTEPADENYLYLTRAN-MONOMER[c]	2.264084603216028e-05	1.0033197153371603e-05
PANTOATE-BETA-ALANINE-LIG-CPLX[c]	PANTOATE-BETA-ALANINE-LIG-MONOMER[c]	0.00022847083768667798	0.00012719796759340176
PANTOTHENATE-KIN-CPLX[c]	PANTOTHENATE-KIN-MONOMER[c]	5.7440449435207e-05	3.5354285912722216e-05
PAPSSULFOTRANS-CPLX[c]	PAPSSULFOTRANS-MONOMER[c]	0.00016967913998492366	9.931731817141171e-05
PC00005[c]	PD00194[c]	0.00015154684402873304	7.088550542143512e-05
CPLX0-7705[c]	PD00196[c]	0.0022477169549073263	0.0012044015226513637
CPLX0-7797[c]	PD00197[c]	0.0005503582578731323	0.0003381894236730616
PC00010[c]	PD00205[c]	1.226825902569148e-05	1.4493165746900087e-06
PC00033[c]	PD00219[c]	0.0002312814716044439	0.00015430381084625692
PC00086[c]	PD00221[c]	4.589419417036213e-06	2.1431977189303552e-06
PC00040[c]	PD00232[c]	0.0001990644500036323	0.00011844937741640204
PC00003[c]	PD00242[c]	1.0914312294023113e-05	7.3395923511635924e-06
CPLX0-7733[c]	PD00250[c]	1.5395310115663894e-07	1.1819580234253736e-07
PC00004[c]	PD00257[c]	0.000678070978586369	0.00036812280799698147
CPLX0-7713[c]	PD00297[c]	1.0044791746215162e-05	3.6751345708966433e-06
CPLX0-8060[c]	PD00339[c]	9.902318915969458e-06	5.577323427349111e-06
PC00027[c]	PD00348[c]	0.0009745836541117478	0.0005932046977350082
MONOMER0-155[c]	PD00353[c]	0.00028094738691384854	0.00013309662071074198
CPLX0-7710[c]	PD00364[c]	8.115678281202639e-06	5.088448014687448e-06
MONOMER0-163[c]	PD00413[c]	8.955889701458097e-06	5.363573879249112e-06
PC00061[c]	PD00521[c]	6.3342026601756e-05	3.8132443961168515e-05
CPLX0-7632[c]	PD01343[c]	0.00019092173969941824	0.000131229082257672
CPLX0-11745[c]	PD01352[c]	1.3784435518623168e-05	6.896232614976588e-06
MONOMER-51[c]	PD01520[c]	9.566148117119596e-05	5.44576641398019e-05
CPLX0-8255[i]	PD01896[c]	9.056081907316635e-06	6.300841420244238e-06
MONOMER-55[c]	PD03585[c]	3.287057932195682e-05	1.707828526333848e-05
MONOMER0-4565[c]	PD03831[c]	1.4223956423592352e-05	5.819357022621346e-06
CPLX0-7759[c]	PD03938[c]	1.2095205614631576e-07	5.44797015509508e-08
CPLX0-7740[c]	PD04028[c]	5.9956069286754744e-06	7.644066649296529e-07
CPLX0-7796APO[c]	PD04032[c]	0.0001296471825562236	6.330388524501913e-05
CPLX0-7605[c]	PD04099[c]	2.7188229945780195e-05	1.4774227736630992e-05
CPLX0-7975[i]	PD04413[i]	2.180882372934074e-05	1.1617023177177492e-05
CPLX0-7847[c]	PDXA-MONOMER[c]	1.9779924082803914e-05	1.2810752879598992e-05
PDXH-CPLX[c]	PDXH-MONOMER[c]	0.00011556844970926359	8.62175306016503e-05
CPLX0-321[c]	PDXJ-MONOMER[c]	0.00017300669363201767	9.212862274539964e-05
PDXK-CPLX[c]	PDXK-MONOMER[c]	0.00014013557820571662	9.010446290340161e-05
CPLX0-8031[c]	PDXY-MONOMER[c]	0.00015095647943526124	0.0001156903931303856
PEPCARBOX-CPLX[c]	PEPCARBOX-MONOMER[c]	0.0007143973963692281	0.00036251753399597735
PEPSYNTH-CPLX[c]	PEPSYNTH-MONOMER[c]	0.0002209517828513289	0.00013353443799262883
CPLX0-7877[c]	PGLUCISOM[c]	0.0005692440172934255	0.0003136618087143747
PGLYCDEHYDROG-CPLX[c]	PGLYCDEHYDROG-MONOMER[c]	0.0018048046921175143	0.0010372708791539544
